value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
13,6,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,15,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,12,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,3,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,13,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,11,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,10,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,4,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,7,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,2,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,5,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,8,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,1,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,9,0.0015087182965315617,pos_neg_null,cig,7,prior,7
13,14,0.0015087182965315617,pos_neg_null,cig,7,prior,7
14,15,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,7,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,1,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,10,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,2,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,8,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,11,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,14,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,6,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,9,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,4,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,5,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,12,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,13,0.0013603432325680496,pos_neg_null,cig,7,prior,7
14,3,0.0013603432325680496,pos_neg_null,cig,7,prior,7
15,13,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,4,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,5,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,12,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,8,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,2,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,11,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,9,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,6,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,7,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,14,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,1,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,15,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,10,0.0013022669424700621,pos_neg_null,cig,7,prior,7
15,3,0.0013022669424700621,pos_neg_null,cig,7,prior,7
2,1,0.0001235481658024437,pos_neg_null,cig,7,adjective,6
2,2,0.00000890514987260282,pos_neg_null,cig,7,adjective,6
7,3,0.00035156757784985266,pos_neg_null,cig,7,adjective,6
7,2,0.00014844063925922746,pos_neg_null,cig,7,adjective,6
7,1,0.00009984500152450152,pos_neg_null,cig,7,adjective,6
7,7,0.01400474276490657,pos_neg_null,cig,7,adjective,6
7,6,0.0044419530818771685,pos_neg_null,cig,7,adjective,6
7,5,0.0016204600127800368,pos_neg_null,cig,7,adjective,6
7,4,0.0007089343577194627,pos_neg_null,cig,7,adjective,6
6,6,0.0042492008181925205,pos_neg_null,cig,7,adjective,6
6,5,0.001588943549354757,pos_neg_null,cig,7,adjective,6
6,4,0.0006951462336190388,pos_neg_null,cig,7,adjective,6
6,3,0.00034472991038417413,pos_neg_null,cig,7,adjective,6
6,2,0.00014555360474980287,pos_neg_null,cig,7,adjective,6
6,1,0.00009790310767095046,pos_neg_null,cig,7,adjective,6
5,5,0.0014678378232472606,pos_neg_null,cig,7,adjective,6
5,4,0.0006941210773916118,pos_neg_null,cig,7,adjective,6
5,3,0.0003442215252454506,pos_neg_null,cig,7,adjective,6
5,2,0.0001453389518075629,pos_neg_null,cig,7,adjective,6
5,1,0.00009775872656714866,pos_neg_null,cig,7,adjective,6
4,4,0.0004895998750926037,pos_neg_null,cig,7,adjective,6
4,3,0.0003244794736962646,pos_neg_null,cig,7,adjective,6
4,2,0.0001370033630420317,pos_neg_null,cig,7,adjective,6
4,1,0.00009215199462934986,pos_neg_null,cig,7,adjective,6
3,3,0.00010686071793855319,pos_neg_null,cig,7,adjective,6
3,2,0.00013139480633030044,pos_neg_null,cig,7,adjective,6
3,1,0.00008837953476776685,pos_neg_null,cig,7,adjective,6
8,8,0.04140802480267922,pos_neg_null,cig,7,adjective,6
8,7,0.012490745680079988,pos_neg_null,cig,7,adjective,6
8,6,0.003928244900222346,pos_neg_null,cig,7,adjective,6
8,5,0.0014330551592695643,pos_neg_null,cig,7,adjective,6
8,4,0.0006269466885334601,pos_neg_null,cig,7,adjective,6
8,3,0.00031090907970342127,pos_neg_null,cig,7,adjective,6
8,2,0.00013127360271652881,pos_neg_null,cig,7,adjective,6
8,1,0.00008829801009189572,pos_neg_null,cig,7,adjective,6
9,9,0.06150813239547597,pos_neg_null,cig,7,adjective,6
9,8,0.03148610511455689,pos_neg_null,cig,7,adjective,6
9,7,0.009472765007872154,pos_neg_null,cig,7,adjective,6
9,6,0.0029791128397180034,pos_neg_null,cig,7,adjective,6
9,5,0.00108680419206105,pos_neg_null,cig,7,adjective,6
9,4,0.0004754655010238798,pos_neg_null,cig,7,adjective,6
9,3,0.00023578805671635794,pos_neg_null,cig,7,adjective,6
9,2,0.00009955562478976706,pos_neg_null,cig,7,adjective,6
9,1,0.00006696368028669184,pos_neg_null,cig,7,adjective,6
1,1,4.764556480058682e-9,pos_neg_null,cig,7,adjective,6
10,8,0.022344430312267564,pos_neg_null,cig,7,adjective,6
10,4,0.0003374188619031103,pos_neg_null,cig,7,adjective,6
10,10,0.050859911499939264,pos_neg_null,cig,7,adjective,6
10,9,0.043669537551955226,pos_neg_null,cig,7,adjective,6
10,7,0.006722442703306236,pos_neg_null,cig,7,adjective,6
10,6,0.0021141573083513884,pos_neg_null,cig,7,adjective,6
10,5,0.0007712614959594106,pos_neg_null,cig,7,adjective,6
10,3,0.00016732935949349595,pos_neg_null,cig,7,adjective,6
10,2,0.00007065064771319557,pos_neg_null,cig,7,adjective,6
10,1,0.00004752144738687239,pos_neg_null,cig,7,adjective,6
11,2,0.000050820904908901844,pos_neg_null,cig,7,adjective,6
11,10,0.03658669490059524,pos_neg_null,cig,7,adjective,6
11,9,0.03141266905793863,pos_neg_null,cig,7,adjective,6
11,5,0.0005547890700898625,pos_neg_null,cig,7,adjective,6
11,4,0.0002427144329215396,pos_neg_null,cig,7,adjective,6
11,3,0.00012036449406391013,pos_neg_null,cig,7,adjective,6
