value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
7,2,0.0001776295410761776,pos_neg_null,bur,7,adjective,6
7,1,0.0000382915079783116,pos_neg_null,bur,7,adjective,6
7,7,0.04191852633620752,pos_neg_null,bur,7,adjective,6
7,6,0.04100760991964365,pos_neg_null,bur,7,adjective,6
7,4,0.011407770037342314,pos_neg_null,bur,7,adjective,6
8,1,0.000027705334384103702,pos_neg_null,bur,7,adjective,6
8,7,0.03032973849384596,pos_neg_null,bur,7,adjective,6
8,8,0.03040136828301572,pos_neg_null,bur,7,adjective,6
8,2,0.0001285215989612578,pos_neg_null,bur,7,adjective,6
8,3,0.0009096606360543961,pos_neg_null,bur,7,adjective,6
8,6,0.029670535455540714,pos_neg_null,bur,7,adjective,6
8,5,0.02350458735191935,pos_neg_null,bur,7,adjective,6
8,4,0.00825394715821958,pos_neg_null,bur,7,adjective,6
9,8,0.016580731946053345,pos_neg_null,bur,7,adjective,6
9,9,0.016585116936764125,pos_neg_null,bur,7,adjective,6
9,7,0.01654165928138558,pos_neg_null,bur,7,adjective,6
9,3,0.0004961235094840491,pos_neg_null,bur,7,adjective,6
9,1,0.000015110324863225897,pos_neg_null,bur,7,adjective,6
9,2,0.00007009491693267838,pos_neg_null,bur,7,adjective,6
9,6,0.016182133858536583,pos_neg_null,bur,7,adjective,6
9,4,0.004501653769468947,pos_neg_null,bur,7,adjective,6
9,5,0.012819262375239553,pos_neg_null,bur,7,adjective,6
10,5,0.010110094515471277,pos_neg_null,bur,7,adjective,6
10,10,0.013080402723449302,pos_neg_null,bur,7,adjective,6
10,8,0.013076631260319346,pos_neg_null,bur,7,adjective,6
10,7,0.013045816044810116,pos_neg_null,bur,7,adjective,6
10,6,0.01276227118089198,pos_neg_null,bur,7,adjective,6
10,4,0.003550293593581907,pos_neg_null,bur,7,adjective,6
10,3,0.0003912748975260218,pos_neg_null,bur,7,adjective,6
10,2,0.00005528135820141129,pos_neg_null,bur,7,adjective,6
10,9,0.01308008998453353,pos_neg_null,bur,7,adjective,6
10,1,0.00001191697369590926,pos_neg_null,bur,7,adjective,6
11,10,0.010374532764413899,pos_neg_null,bur,7,adjective,6
11,1,0.000009451775761707427,pos_neg_null,bur,7,adjective,6
11,8,0.010371541428634612,pos_neg_null,bur,7,adjective,6
11,6,0.010122211266883894,pos_neg_null,bur,7,adjective,6
11,4,0.00281586414395473,pos_neg_null,bur,7,adjective,6
11,9,0.010374284665846362,pos_neg_null,bur,7,adjective,6
11,2,0.00004384561171782402,pos_neg_null,bur,7,adjective,6
11,3,0.00031033404008187716,pos_neg_null,bur,7,adjective,6
11,11,0.010374575204968987,pos_neg_null,bur,7,adjective,6
11,7,0.010347100785022054,pos_neg_null,bur,7,adjective,6
11,5,0.008018675607440903,pos_neg_null,bur,7,adjective,6
12,1,0.000006938832068143331,pos_neg_null,bur,7,adjective,6
12,8,0.007614059630217743,pos_neg_null,bur,7,adjective,6
12,12,0.007616291528096696,pos_neg_null,bur,7,adjective,6
12,5,0.005886750262777986,pos_neg_null,bur,7,adjective,6
12,2,0.000032188378597340135,pos_neg_null,bur,7,adjective,6
12,10,0.007616255659530668,pos_neg_null,bur,7,adjective,6
12,11,0.007616286821927482,pos_neg_null,bur,7,adjective,6
12,9,0.007616073522931166,pos_neg_null,bur,7,adjective,6
12,6,0.007431018880465693,pos_neg_null,bur,7,adjective,6
12,7,0.007596117020708115,pos_neg_null,bur,7,adjective,6
12,3,0.00022782552648790633,pos_neg_null,bur,7,adjective,6
12,4,0.0020672103226112275,pos_neg_null,bur,7,adjective,6
13,6,0.006399342497051531,pos_neg_null,bur,7,adjective,6
13,13,0.006558893530622206,pos_neg_null,bur,7,adjective,6
13,12,0.006558893044641524,pos_neg_null,bur,7,adjective,6
13,8,0.006556971009025794,pos_neg_null,bur,7,adjective,6
13,4,0.001780211715328141,pos_neg_null,bur,7,adjective,6
13,2,0.00002771954457155596,pos_neg_null,bur,7,adjective,6
13,10,0.0065588621553050635,pos_neg_null,bur,7,adjective,6
13,7,0.006541519439679793,pos_neg_null,bur,7,adjective,6
13,11,0.006558888991308773,pos_neg_null,bur,7,adjective,6
