value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
10,2,0.00006030538719180101,pos_neg_null,book,7,adjective,6
10,10,0.051223227611817884,pos_neg_null,book,7,adjective,6
10,9,0.04964444558589971,pos_neg_null,book,7,adjective,6
10,8,0.037239346613277165,pos_neg_null,book,7,adjective,6
10,7,0.012818465696275502,pos_neg_null,book,7,adjective,6
10,5,0.0005035666551533099,pos_neg_null,book,7,adjective,6
10,4,0.00017214408740027145,pos_neg_null,book,7,adjective,6
10,3,0.00009296975113302126,pos_neg_null,book,7,adjective,6
1,1,2.4907188831732913e-10,pos_neg_null,book,7,adjective,6
11,6,0.0015253939468785889,pos_neg_null,book,7,adjective,6
11,10,0.03174202534775841,pos_neg_null,book,7,adjective,6
11,9,0.030763505862984906,pos_neg_null,book,7,adjective,6
11,5,0.000312048519534933,pos_neg_null,book,7,adjective,6
11,4,0.0001066736787875526,pos_neg_null,book,7,adjective,6
11,3,0.00005761118792458187,pos_neg_null,book,7,adjective,6
11,11,0.0318543738352724,pos_neg_null,book,7,adjective,6
11,1,0.000029030184147024376,pos_neg_null,book,7,adjective,6
11,2,0.00003736984290084322,pos_neg_null,book,7,adjective,6
11,8,0.023076355156168002,pos_neg_null,book,7,adjective,6
11,7,0.007943304431097226,pos_neg_null,book,7,adjective,6
12,12,0.02493515449055926,pos_neg_null,book,7,adjective,6
12,1,0.000022717915409171956,pos_neg_null,book,7,adjective,6
12,6,0.0011937151509389503,pos_neg_null,book,7,adjective,6
12,9,0.024074346905460304,pos_neg_null,book,7,adjective,6
12,10,0.02484009895059812,pos_neg_null,book,7,adjective,6
12,4,0.0000834787543477989,pos_neg_null,book,7,adjective,6
12,2,0.00002924421442095567,pos_neg_null,book,7,adjective,6
12,5,0.0002441972753065934,pos_neg_null,book,7,adjective,6
12,11,0.024928028735984518,pos_neg_null,book,7,adjective,6
12,7,0.006216127228854129,pos_neg_null,book,7,adjective,6
12,3,0.000045084319385095015,pos_neg_null,book,7,adjective,6
12,8,0.018058675815997932,pos_neg_null,book,7,adjective,6
13,12,0.018376330703775402,pos_neg_null,book,7,adjective,6
13,8,0.013308607622544556,pos_neg_null,book,7,adjective,6
13,13,0.018376870270745343,pos_neg_null,book,7,adjective,6
13,5,0.00017996478549500632,pos_neg_null,book,7,adjective,6
13,1,0.0000167423029940538,pos_neg_null,book,7,adjective,6
13,4,0.00006152089985742105,pos_neg_null,book,7,adjective,6
13,10,0.018306277470567844,pos_neg_null,book,7,adjective,6
13,7,0.004581066688585635,pos_neg_null,book,7,adjective,6
13,11,0.01837107862343009,pos_neg_null,book,7,adjective,6
13,3,0.000033225554450352724,pos_neg_null,book,7,adjective,6
13,2,0.000021551955355069415,pos_neg_null,book,7,adjective,6
13,6,0.0008797259953500688,pos_neg_null,book,7,adjective,6
13,9,0.01774194520120665,pos_neg_null,book,7,adjective,6
14,9,0.014109129676528012,pos_neg_null,book,7,adjective,6
14,14,0.014614076528243316,pos_neg_null,book,7,adjective,6
14,8,0.010583556009841571,pos_neg_null,book,7,adjective,6
14,11,0.014609442631918303,pos_neg_null,book,7,adjective,6
14,1,0.000013314172789281432,pos_neg_null,book,7,adjective,6
14,10,0.014557910071167314,pos_neg_null,book,7,adjective,6
14,6,0.0006995945488188452,pos_neg_null,book,7,adjective,6
14,12,0.01461361930374448,pos_neg_null,book,7,adjective,6
14,7,0.0036430539736804824,pos_neg_null,book,7,adjective,6
